"Id
===
Id
===
int-c","Ãû³Æ
===
Name
===
string-c","ÃèÊö
===
Desc
===
string-c","Í¼±ê
===
Icon
===
string-c","²»ÏÔÊ¾BUFF:-1;Buff:0;Debuff:1
===
BuffShowType
===
int-c","ÌØÐ§
===
Effect
===
int-c","ÓÑºÃ¶ÈÀàÐÍ
===
FriendType
===
int-c","»¥³âÀàÐÍ
===
Conflict
===
int-c","ÓÅÏÈ¼¶
===
Priority
===
int-c","·ÖÀà
===
LogicClass
===
int-c","³ÖÐøÊ±¼ä£¨Ãë£©
===
LastTime
===
float-c","Ð§¹û½Å±¾
===
ImpactScript
===
string-c","Ð§¹û²ÎÊý0
===
ParamValues0
===
string-c","Ð§¹û²ÎÊý1
===
ParamValues1
===
string-c","Ð§¹û²ÎÊý2
===
ParamValues2
===
string-c","Ð§¹û²ÎÊý3
===
ParamValues3
===
string-c","Ð§¹û²ÎÊý4
===
ParamValues4
===
string-c","Ð§¹û²ÎÊý5
===
ParamValues5
===
string-c","Ð§¹û²ÎÊý6
===
ParamValues6
===
string-c","Ð§¹û²ÎÊý7
===
ParamValues7
===
string-c","Ð§¹û²ÎÊý8
===
ParamValues8
===
string-c","Ð§¹û²ÎÊý9
===
ParamValues9
===
string-c"
35003000,°×Æð-ÆÕÍ¨¹¥»÷Lv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,0,0,-1,-1,-1,-1,-1,-1
35003001,°×Æð-ÆÕÍ¨¹¥»÷Lv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,0,0,-1,-1,-1,-1,-1,-1
35003002,°×Æð-ÆÕÍ¨¹¥»÷Lv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,0,0,-1,-1,-1,-1,-1,-1
35004000,°×Æð-ÆÕÍ¨¹¥»÷Lv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,0.25,0,-1,-1,-1,-1,-1,-1
35004001,°×Æð-ÆÕÍ¨¹¥»÷Lv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,0.25,0,-1,-1,-1,-1,-1,-1
35004002,°×Æð-ÆÕÍ¨¹¥»÷Lv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,0.25,0,-1,-1,-1,-1,-1,-1
35200000,°×Æð-ÆÆ¼×¹¥»÷Lv1,,,1,80013,1,35200000,1,35200000,10,SkillImpactScript_ModifyValue,1,-0.2,0,-1,-1,-1,-1,-1,-1,-1
35200001,°×Æð-ÆÆ¼×¹¥»÷Lv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,8,-1,-1,-1,-1,-1,-1,-1
35201000,°×Æð-ÆÆ¼×¹¥»÷Lv2,,,1,80013,1,35200000,2,35200000,10,SkillImpactScript_ModifyValue,1,-0.2,0,-1,-1,-1,-1,-1,-1,-1
35201001,°×Æð-ÆÆ¼×¹¥»÷Lv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,9.13,-1,-1,-1,-1,-1,-1,-1
35202000,°×Æð-ÆÆ¼×¹¥»÷Lv3,,,1,80013,1,35200000,3,35200000,10,SkillImpactScript_ModifyValue,1,-0.2,0,-1,-1,-1,-1,-1,-1,-1
35202001,°×Æð-ÆÆ¼×¹¥»÷Lv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,10.25,-1,-1,-1,-1,-1,-1,-1
35203000,°×Æð-ÆÆ¼×¹¥»÷Lv4,,,1,80013,1,35200000,4,35200000,10,SkillImpactScript_ModifyValue,1,-0.2,0,-1,-1,-1,-1,-1,-1,-1
35203001,°×Æð-ÆÆ¼×¹¥»÷Lv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,12.5,-1,-1,-1,-1,-1,-1,-1
35204000,°×Æð-ÆÆ¼×¹¥»÷Lv5,,,1,80013,1,35200000,5,35200000,10,SkillImpactScript_ModifyValue,1,-0.2,0,-1,-1,-1,-1,-1,-1,-1
35204001,°×Æð-ÆÆ¼×¹¥»÷Lv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,15.88,-1,-1,-1,-1,-1,-1,-1
35300000,°×Æð-Í»´ÌLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,-1,-1,-1,-1,-1,-1
35300001,°×Æð-Í»´ÌLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,-1,-1,-1,-1,-1,-1
35300002,°×Æð-Í»´ÌLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,-1,-1,-1,-1,-1,-1
35300003,°×Æð-Í»´ÌLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0,0,-1,-1,-1,-1,-1,-1
35301000,°×Æð-Í»´ÌLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.13,0,-1,-1,-1,-1,-1,-1
35301001,°×Æð-Í»´ÌLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.13,0,-1,-1,-1,-1,-1,-1
35301002,°×Æð-Í»´ÌLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.13,0,-1,-1,-1,-1,-1,-1
35301003,°×Æð-Í»´ÌLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.13,0,-1,-1,-1,-1,-1,-1
35302000,°×Æð-Í»´ÌLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.25,0,-1,-1,-1,-1,-1,-1
35302001,°×Æð-Í»´ÌLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.25,0,-1,-1,-1,-1,-1,-1
35302002,°×Æð-Í»´ÌLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.25,0,-1,-1,-1,-1,-1,-1
35302003,°×Æð-Í»´ÌLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.25,0,-1,-1,-1,-1,-1,-1
35303000,°×Æð-Í»´ÌLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.5,0,-1,-1,-1,-1,-1,-1
35303001,°×Æð-Í»´ÌLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.5,0,-1,-1,-1,-1,-1,-1
35303002,°×Æð-Í»´ÌLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.5,0,-1,-1,-1,-1,-1,-1
35303003,°×Æð-Í»´ÌLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.5,0,-1,-1,-1,-1,-1,-1
35304000,°×Æð-Í»´ÌLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.88,0,-1,-1,-1,-1,-1,-1
35304001,°×Æð-Í»´ÌLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.88,0,-1,-1,-1,-1,-1,-1
35304002,°×Æð-Í»´ÌLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.88,0,-1,-1,-1,-1,-1,-1
35304003,°×Æð-Í»´ÌLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.88,0,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-ÄÄßå,,,,,,,,,,,,,,,,,,,,,
36000000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,1.32,0,-1,-1,-1,-1,-1,-1
36000001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,1.32,0,-1,-1,-1,-1,-1,-1
36000002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,1.32,0,-1,-1,-1,-1,-1,-1
36001000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,1.61,0,-1,-1,-1,-1,-1,-1
36001001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,1.61,0,-1,-1,-1,-1,-1,-1
36001002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,1.61,0,-1,-1,-1,-1,-1,-1
36002000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,1.9,0,-1,-1,-1,-1,-1,-1
36002001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,1.9,0,-1,-1,-1,-1,-1,-1
36002002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,1.9,0,-1,-1,-1,-1,-1,-1
36003000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,2.48,0,-1,-1,-1,-1,-1,-1
36003001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,2.48,0,-1,-1,-1,-1,-1,-1
36003002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,2.48,0,-1,-1,-1,-1,-1,-1
36004000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,3.35,0,-1,-1,-1,-1,-1,-1
36004001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,3.35,0,-1,-1,-1,-1,-1,-1
36004002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.2,3.35,0,-1,-1,-1,-1,-1,-1
36200000,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.2,0,-1,-1,-1,-1,-1,-1
36200001,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.2,0,-1,-1,-1,-1,-1,-1
36200002,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.2,0,-1,-1,-1,-1,-1,-1
36200003,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.2,0,-1,-1,-1,-1,-1,-1
36200004,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.2,0,-1,-1,-1,-1,-1,-1
36200005,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.2,0,-1,-1,-1,-1,-1,-1
36200006,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.2,0,-1,-1,-1,-1,-1,-1
36200007,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.2,0,-1,-1,-1,-1,-1,-1
36200008,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.2,0,-1,-1,-1,-1,-1,-1
36201000,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.6,0,-1,-1,-1,-1,-1,-1
36201001,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.6,0,-1,-1,-1,-1,-1,-1
36201002,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.6,0,-1,-1,-1,-1,-1,-1
36201003,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.6,0,-1,-1,-1,-1,-1,-1
36201004,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.6,0,-1,-1,-1,-1,-1,-1
36201005,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.6,0,-1,-1,-1,-1,-1,-1
36201006,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.6,0,-1,-1,-1,-1,-1,-1
36201007,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.6,0,-1,-1,-1,-1,-1,-1
36201008,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,2.6,0,-1,-1,-1,-1,-1,-1
36202000,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3,0,-1,-1,-1,-1,-1,-1
36202001,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3,0,-1,-1,-1,-1,-1,-1
36202002,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3,0,-1,-1,-1,-1,-1,-1
36202003,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3,0,-1,-1,-1,-1,-1,-1
36202004,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3,0,-1,-1,-1,-1,-1,-1
36202005,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3,0,-1,-1,-1,-1,-1,-1
36202006,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3,0,-1,-1,-1,-1,-1,-1
36202007,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3,0,-1,-1,-1,-1,-1,-1
36202008,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3,0,-1,-1,-1,-1,-1,-1
36203000,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3.8,0,-1,-1,-1,-1,-1,-1
36203001,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3.8,0,-1,-1,-1,-1,-1,-1
36203002,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3.8,0,-1,-1,-1,-1,-1,-1
36203003,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3.8,0,-1,-1,-1,-1,-1,-1
36203004,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3.8,0,-1,-1,-1,-1,-1,-1
36203005,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3.8,0,-1,-1,-1,-1,-1,-1
36203006,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3.8,0,-1,-1,-1,-1,-1,-1
36203007,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3.8,0,-1,-1,-1,-1,-1,-1
36203008,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,3.8,0,-1,-1,-1,-1,-1,-1
36204000,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,5,0,-1,-1,-1,-1,-1,-1
36204001,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,5,0,-1,-1,-1,-1,-1,-1
36204002,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,5,0,-1,-1,-1,-1,-1,-1
36204003,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,5,0,-1,-1,-1,-1,-1,-1
36204004,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,5,0,-1,-1,-1,-1,-1,-1
36204005,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,5,0,-1,-1,-1,-1,-1,-1
36204006,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,5,0,-1,-1,-1,-1,-1,-1
36204007,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,5,0,-1,-1,-1,-1,-1,-1
36204008,·ç»ðÂÖ,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,5,0,-1,-1,-1,-1,-1,-1
36300010,³å´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1.2,2.19,0,-1,-1,-1,-1,-1,-1
36301010,³å´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1.2,2.59,0,-1,-1,-1,-1,-1,-1
36302010,³å´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1.2,2.99,0,-1,-1,-1,-1,-1,-1
36303010,³å´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1.2,3.79,0,-1,-1,-1,-1,-1,-1
36304010,³å´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1.2,4.99,0,-1,-1,-1,-1,-1,-1
36400000,ÄÄßå-·ç»ð¹â»·Lv1,,,0,80018,0,10000,1,10000,2,SkillImpactScript_ModifyValue,0,0.1,30,-1,-1,-1,-1,-1,-1,-1
36401000,ÄÄßå-·ç»ð¹â»·Lv2,,,0,80018,0,10000,2,10000,2,SkillImpactScript_ModifyValue,0,0.1,85,-1,-1,-1,-1,-1,-1,-1
36402000,ÄÄßå-·ç»ð¹â»·Lv3,,,0,80018,0,10000,3,10000,2,SkillImpactScript_ModifyValue,0,0.1,140,-1,-1,-1,-1,-1,-1,-1
36403000,ÄÄßå-·ç»ð¹â»·Lv4,,,0,80018,0,10000,4,10000,2,SkillImpactScript_ModifyValue,0,0.1,220,-1,-1,-1,-1,-1,-1,-1
36404000,ÄÄßå-·ç»ð¹â»·Lv5,,,0,80018,0,10000,5,10000,2,SkillImpactScript_ModifyValue,0,0.1,330,-1,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-µäÎ¤,,,,,,,,,,,,,,,,,,,,,
37000000,µäÎ¤ ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.34,0,-1,-1,-1,-1,-1,-1
37001000,µäÎ¤ ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.5,0,-1,-1,-1,-1,-1,-1
37002000,µäÎ¤ ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.67,0,-1,-1,-1,-1,-1,-1
37003000,µäÎ¤ ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,1,0,-1,-1,-1,-1,-1,-1
37004000,µäÎ¤ ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,1.51,0,-1,-1,-1,-1,-1,-1
37200000,ÎüÒý³ðºÞLv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_LockTarget,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37201000,ÎüÒý³ðºÞLv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_LockTarget,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37202000,ÎüÒý³ðºÞLv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_LockTarget,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37203000,ÎüÒý³ðºÞLv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_LockTarget,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37204000,ÎüÒý³ðºÞLv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_LockTarget,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37300000,·ÉÁúÈë¸«Lv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.3,0,-1,-1,-1,-1,-1,-1
37300001,·ÉÁúÈë¸«Lv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.3,0,-1,-1,-1,-1,-1,-1
37300002,·ÉÁúÈë¸«Lv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.3,0,-1,-1,-1,-1,-1,-1
37300003,·ÉÁúÈë¸«Lv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.3,0,-1,-1,-1,-1,-1,-1
37301000,·ÉÁúÈë¸«Lv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.46,0,-1,-1,-1,-1,-1,-1
37301001,·ÉÁúÈë¸«Lv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.46,0,-1,-1,-1,-1,-1,-1
37301002,·ÉÁúÈë¸«Lv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.46,0,-1,-1,-1,-1,-1,-1
37301003,·ÉÁúÈë¸«Lv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.46,0,-1,-1,-1,-1,-1,-1
37302000,·ÉÁúÈë¸«Lv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.63,0,-1,-1,-1,-1,-1,-1
37302001,·ÉÁúÈë¸«Lv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.63,0,-1,-1,-1,-1,-1,-1
37302002,·ÉÁúÈë¸«Lv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.63,0,-1,-1,-1,-1,-1,-1
37302003,·ÉÁúÈë¸«Lv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.63,0,-1,-1,-1,-1,-1,-1
37303000,·ÉÁúÈë¸«Lv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.95,0,-1,-1,-1,-1,-1,-1
37303001,·ÉÁúÈë¸«Lv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.95,0,-1,-1,-1,-1,-1,-1
37303002,·ÉÁúÈë¸«Lv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.95,0,-1,-1,-1,-1,-1,-1
37303003,·ÉÁúÈë¸«Lv4,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,0.95,0,-1,-1,-1,-1,-1,-1
37304000,·ÉÁúÈë¸«Lv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,1.44,0,-1,-1,-1,-1,-1,-1
37304001,·ÉÁúÈë¸«Lv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,1.44,0,-1,-1,-1,-1,-1,-1
37304002,·ÉÁúÈë¸«Lv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,1.44,0,-1,-1,-1,-1,-1,-1
37304003,·ÉÁúÈë¸«Lv5,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0,1.44,0,-1,-1,-1,-1,-1,-1
37400000,Ê¯»¯Ð§¹ûLv1,,,1,80105,1,10011,1,10011,36000,SkillImpactScript_Interval,10,8,2000,37200000,10001,-1,1,-1,-1,-1
37401000,Ê¯»¯Ð§¹ûLv2,,,1,80105,1,10011,2,10011,36000,SkillImpactScript_Interval,10,8,2000,37201000,10001,-1,1,-1,-1,-1
37402000,Ê¯»¯Ð§¹ûLv3,,,1,80105,1,10011,3,10011,36000,SkillImpactScript_Interval,10,8,2000,37202000,10001,-1,1,-1,-1,-1
37403000,Ê¯»¯Ð§¹ûLv4,,,1,80105,1,10011,4,10011,36000,SkillImpactScript_Interval,10,8,2000,37203000,10001,-1,1,-1,-1,-1
37404000,Ê¯»¯Ð§¹ûLv5,,,1,80105,1,10011,5,10011,36000,SkillImpactScript_Interval,10,8,2000,37204000,10001,-1,1,-1,-1,-1
#Îä½«¼¼ÄÜ-ÎÅÖÙ,,,,,,,,,,,,,,,,,,,,,
38000000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.34,0,-1,-1,-1,-1,-1,-1
38001000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.5,0,-1,-1,-1,-1,-1,-1
38002000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.67,0,-1,-1,-1,-1,-1,-1
38003000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,1,0,-1,-1,-1,-1,-1,-1
38004000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,1.51,0,-1,-1,-1,-1,-1,-1
38200000,ÍÁÊ¯·ÉÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.7,0.3,3.67,0,-1,-1,-1,-1,-1,-1
38201000,ÍÁÊ¯·ÉÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.7,0.3,4.25,0,-1,-1,-1,-1,-1,-1
38202000,ÍÁÊ¯·ÉÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.7,0.3,4.83,0,-1,-1,-1,-1,-1,-1
38203000,ÍÁÊ¯·ÉÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.7,0.3,6,0,-1,-1,-1,-1,-1,-1
38204000,ÍÁÊ¯·ÉÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.7,0.3,7.75,0,-1,-1,-1,-1,-1,-1
38300000,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.2,0,-1,-1,-1,-1,-1,-1
38300001,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.2,0,-1,-1,-1,-1,-1,-1
38300002,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.2,0,-1,-1,-1,-1,-1,-1
38300003,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.2,0,-1,-1,-1,-1,-1,-1
38301000,±ù»ðÖØÌì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.3,0.7,0.35,0,-1,-1,-1,-1,-1,-1
